Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:03HZm1iCO3y8GTFv7yobL3,Aajkal Tere Mere Pyar Ke Charche,Brahmachari,Suman Kalyanpur;Mohammed Rafi,1968-01-01,309493,46,False,id6igetvjdgwz1r2624sec80n,2024-06-13T19:00:08Z,"marathi pop,ghazal,hindi pop",Saregama India Ltd,0.555,0.792,9.0,-10.683,1.0,0.0721,0.858,0.0072,0.596,0.776,98.634,4.0
spotify:track:4CNUwJcKDYePzsAKwLGFBE,Bekhudi Mein Sanam,Hasina Maan Jayegi,Lata Mangeshkar;Mohammed Rafi;Kalyanji-Anandji,1968-01-01,330448,47,False,id6igetvjdgwz1r2624sec80n,2024-06-13T19:00:22Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.429,0.566,4.0,-7.392,0.0,0.0635,0.913,0.00389,0.0722,0.263,83.626,4.0
spotify:track:160gi5xsirirRzlSdeorlO,Do Lafzon Ki Hai Dil Ki Kahani,The Great Gambler,Amitabh Bachchan;Asha Bhosle;Sharad Kumar;R. D. Burman,1979-03-15,382426,46,False,id6igetvjdgwz1r2624sec80n,2024-06-13T19:01:22Z,"bhajan,devotional,bollywood,ghazal,marathi pop,bangla pop,hindi pop",Saregama,0.387,0.433,9.0,-8.218,1.0,0.0334,0.785,0.00271,0.661,0.188,74.15,4.0
spotify:track:6BirLItaTffBCKTAeWi3gT,Khwab Ho Tum Ya Koi Haqeeqat,Teen Devian,Kishore Kumar;S. D. Burman,1965-01-01,333072,56,False,id6igetvjdgwz1r2624sec80n,2024-06-13T19:00:42Z,"ghazal,bangla pop,hindi pop,bollywood",Saregama,0.454,0.545,7.0,-5.924,1.0,0.058,0.949,2.91e-05,0.224,0.538,123.592,4.0
spotify:track:5XDngPrHgHqf7eWBxe2D5L,Phoolon Ke Rang Se,Prem Pujari,Kishore Kumar,1970-01-28,306666,53,False,id6igetvjdgwz1r2624sec80n,2024-06-13T19:00:48Z,"ghazal,bangla pop,hindi pop,bollywood",Saregama,0.434,0.588,9.0,-10.327,0.0,0.0617,0.844,0.0,0.105,0.504,146.819,3.0
spotify:track:3JlCtKzdOP25gelnwMI9RF,Zindagi Kaisi Hai Paheli,Anand,Manna Dey;Salil Chowdhury,1971-05-03,209213,50,False,id6igetvjdgwz1r2624sec80n,2024-06-13T19:00:55Z,"bangla pop,ghazal,bhajan,malayalam pop",Saregama,0.358,0.621,0.0,-6.486,1.0,0.0368,0.86,5.12e-06,0.343,0.525,98.135,4.0
spotify:track:46bHffIYlRKDZJG1Wbv8vi,Kabhi Kabhi Mere Dil Mein Duet,Kabhi Kabhie,Mukesh;Lata Mangeshkar,1976-01-27,298579,56,False,id6igetvjdgwz1r2624sec80n,2024-06-13T19:01:02Z,"ghazal,tamil dance,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.502,0.315,4.0,-10.438,1.0,0.0318,0.979,5.7e-05,0.626,0.397,110.618,4.0
spotify:track:49KcsdsM3Kap2sV4dtbHQf,Tere Mere Milan Ki Yeh Raina,Abhimaan,Lata Mangeshkar;Kishore Kumar;S. D. Burman,1973-07-27,294333,48,False,id6igetvjdgwz1r2624sec80n,2024-06-13T19:01:16Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop,bangla pop",Saregama,0.3,0.52,7.0,-5.682,0.0,0.0325,0.822,4.82e-06,0.0452,0.541,85.233,3.0
spotify:track:0whjGr7gU3X93lNTpLQhys,Commentry Tabassum And Humen Tumse Pyar Kitna,Flash Back - Kishore Kumar With Tabassum,Tabassum;Kishore Kumar;R. D. Burman,2012-01-08,242080,59,False,id6igetvjdgwz1r2624sec80n,2024-11-06T11:55:42Z,"ghazal,bangla pop,hindi pop,bollywood",Saregama,0.613,0.402,9.0,-10.743,0.0,0.042,0.779,0.00362,0.122,0.585,125.342,4.0
spotify:track:2kVkpyTGbPkDkFNsb0OMMO,Ek Din Bik Jayega Mati Ke Mol - Happy,Dharam Karam,Mukesh;R. D. Burman,1975-12-01,338453,45,False,id6igetvjdgwz1r2624sec80n,2024-12-10T11:01:01Z,"ghazal,tamil dance,hindi pop,bollywood,bangla pop",Saregama,0.401,0.537,1.0,-11.76,1.0,0.04,0.781,1.12e-06,0.253,0.603,93.432,4.0
spotify:track:0i5nhVTeTZEKAeINa7Bwkf,Jane Kahan Gaye Woh Din,Mera Naam Joker,Mukesh,1970-12-31,266042,39,False,id6igetvjdgwz1r2624sec80n,2024-12-10T11:01:10Z,"ghazal,tamil dance",Saregama,0.335,0.325,5.0,-8.615,0.0,0.0353,0.621,0.00142,0.136,0.269,140.953,3.0
spotify:track:46oHmGxAfR7fM9CCmRue9f,Sab Kuchh Seekha Ham Ne,Anari,Mukesh,1959-01-01,218760,41,False,id6igetvjdgwz1r2624sec80n,2024-12-10T11:01:18Z,"ghazal,tamil dance",Saregama,0.575,0.543,9.0,-11.163,0.0,0.0387,0.473,1.24e-05,0.448,0.753,98.297,4.0
spotify:track:69LYmV0nkTbLEdIGHlFRXe,Aa Ja Re Ab Mera Dil Pukare,Aah,Mukesh;Lata Mangeshkar,1953-03-22,194652,41,False,id6igetvjdgwz1r2624sec80n,2024-12-10T11:01:42Z,"ghazal,tamil dance,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.583,0.37,0.0,-5.795,0.0,0.0272,0.901,2.97e-06,0.103,0.505,100.986,4.0
spotify:track:3tIPOvjKGzV85s5FRGZIw1,Duniya Bananewale,Teesri Kasam,Mukesh,1966-01-01,337137,43,False,id6igetvjdgwz1r2624sec80n,2024-12-10T11:01:50Z,"ghazal,tamil dance",Saregama,0.266,0.518,9.0,-9.276,0.0,0.0447,0.915,0.000287,0.429,0.719,181.443,4.0
spotify:track:1YbyDO9YfIpz24xgF5DXMI,Sajan Re Jhoot Mat Bolo,Teesri Kasam,Mukesh,1966-01-01,223386,39,False,id6igetvjdgwz1r2624sec80n,2024-12-10T11:02:02Z,"ghazal,tamil dance",Saregama,0.371,0.43,0.0,-13.702,0.0,0.0391,0.766,4.25e-06,0.283,0.946,154.67,4.0
spotify:track:37tU5UNOzTZe6gY4Jmad79,Yeh Kya Hua,Amar Prem,Kishore Kumar;R. D. Burman,1972-01-28,272520,54,False,id6igetvjdgwz1r2624sec80n,2025-01-27T06:51:49Z,"ghazal,bangla pop,hindi pop,bollywood",Saregama,0.49,0.369,0.0,-10.137,1.0,0.0313,0.892,0.0067,0.233,0.696,105.894,4.0
spotify:track:2bwNUjCD5slalWpyhqDsoR,Laga Chunari Men Daag,Dil Hi To Hai,Manna Dey,1963-01-01,387422,41,False,id6igetvjdgwz1r2624sec80n,2024-12-10T11:02:17Z,"bangla pop,ghazal,bhajan",Saregama,0.359,0.635,11.0,-9.755,1.0,0.137,0.796,2.92e-05,0.355,0.819,81.614,4.0
spotify:track:36vtW0Dgn7kzADphJcDJru,Har Dil Jo Pyar Karega,Sangam,Lata Mangeshkar;Mukesh;Mahendra Kapoor,1964-01-01,285499,30,False,id6igetvjdgwz1r2624sec80n,2024-12-10T11:02:42Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop,tamil dance",Saregama,0.46,0.421,10.0,-13.281,0.0,0.0446,0.993,0.837,0.311,0.865,99.065,4.0
spotify:track:10hFhXP0zj8YqEbjHnp2d5,Yeh Mera Prem Patra,Sangam,Mohammed Rafi,1964-01-01,265146,40,False,id6igetvjdgwz1r2624sec80n,2024-12-10T11:02:57Z,"ghazal,hindi pop",Saregama,0.501,0.281,2.0,-12.376,1.0,0.0393,0.98,0.728,0.181,0.433,116.806,4.0
spotify:track:0PR0Db1M5ix3RelvNMoVtS,Dil Ko Teri Tasveer Se,Dastaan,Suraiya;Mohammed Rafi,1950-01-01,204043,18,False,id6igetvjdgwz1r2624sec80n,2024-12-10T11:03:19Z,"ghazal,hindi pop",Saregama,0.606,0.337,8.0,-8.45,1.0,0.0672,0.986,0.0393,0.173,0.863,138.049,4.0
spotify:track:33KoqvOPGAz7VtD6EjGRuE,Lo Aa Gayi Unki Yaad,Do Badan,Lata Mangeshkar,1966-01-01,277849,37,False,id6igetvjdgwz1r2624sec80n,2025-01-27T06:38:51Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.267,0.382,6.0,-8.48,0.0,0.0301,0.991,0.0277,0.115,0.226,93.739,4.0
spotify:track:6GyVxFJzoHJxtit5j4SsaA,Yeh Hansta Hua Carvan Zindagi Ka,Ek Jhalak,Hemant Kumar;Asha Bhosle,1956-01-01,171986,33,False,id6igetvjdgwz1r2624sec80n,2025-01-27T06:39:02Z,"bangla pop,ghazal,marathi pop,bollywood,hindi pop",Saregama,0.671,0.143,1.0,-12.868,0.0,0.0443,0.975,0.00319,0.135,0.716,112.751,4.0
spotify:track:0zK9pwD4WIymiKdU8ZUA1A,Karz Theme Music - Instrumental,Karz,Laxmikant–Pyarelal,1980-06-11,193906,34,False,id6igetvjdgwz1r2624sec80n,2025-01-27T06:39:16Z,"ghazal,bhajan",Saregama,0.5,0.441,4.0,-10.929,0.0,0.0384,0.508,0.000123,0.203,0.585,103.087,4.0
spotify:track:0oy4Zk7CVLObwnDX8YZZ1e,Jooma Chumma De De,Hum,Sudesh Bhosle;Kavita Krishnamurthy;Laxmikant–Pyarelal,1991-01-02,501333,59,False,id6igetvjdgwz1r2624sec80n,2025-01-27T06:52:40Z,"bollywood,marathi pop,gujarati garba,hindi pop,ghazal,bhajan",Saregama,0.498,0.92,7.0,-5.264,0.0,0.157,0.671,1.18e-05,0.459,0.386,113.181,4.0
spotify:track:6XHGdm4kC51tydnWaUqtZi,Kaun Disha Mein Leke Chala,Nadiya Ke Paar,Jaspal Singh;Hemlata,1982-01-01,412080,55,False,id6igetvjdgwz1r2624sec80n,2025-01-27T06:47:10Z,"bhajan,bhojiwood,devotional,ghazal",Saregama,0.452,0.528,7.0,-10.405,0.0,0.0515,0.648,0.0,0.164,0.752,88.92,4.0
spotify:track:7ofX3S0t8JkDq7ht1BoofL,Zindagi Ke Safar Mein,Aap Ki Kasam,Kishore Kumar;R. D. Burman,1974-04-17,398773,51,False,id6igetvjdgwz1r2624sec80n,2025-01-27T06:51:46Z,"ghazal,bangla pop,hindi pop,bollywood",Saregama,0.323,0.572,2.0,-11.009,1.0,0.0368,0.798,2.17e-05,0.562,0.536,87.682,4.0
spotify:track:0ophwoCMQqMF8hOSkklmjL,Kuchh To Log Kahenge,Amar Prem,Kishore Kumar;R. D. Burman,1972-01-28,259932,56,False,id6igetvjdgwz1r2624sec80n,2025-01-27T06:52:15Z,"ghazal,bangla pop,hindi pop,bollywood",Saregama,0.47,0.314,5.0,-9.588,1.0,0.0312,0.937,3.87e-06,0.144,0.465,83.746,4.0
spotify:track:5K0YR5W8FNgzjceUwgNlPv,Aaja Sanam Madhur Chandni Men,Chori Chori,Lata Mangeshkar;Manna Dey,1956-01-01,265743,51,False,id6igetvjdgwz1r2624sec80n,2025-01-27T06:51:54Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop,bangla pop",Saregama,0.32,0.439,3.0,-11.324,0.0,0.0422,0.95,0.0426,0.104,0.796,81.706,3.0
spotify:track:7wCfP0G8n3Tdl2F6K3vHYK,Chalte Chalte Yun Hi Koi,Remembering Lata Didi - Hindi,Lata Mangeshkar,2022-02-07,353653,40,False,id6igetvjdgwz1r2624sec80n,2025-01-27T06:52:20Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.447,0.427,8.0,-12.527,1.0,0.0667,0.904,6.72e-05,0.333,0.575,124.155,4.0
spotify:track:3uvvmqUNKEzZtZWOQrQqq0,Haal Kaisa Hai Janab Ka,Chalti Ka Naam Gaadi,Asha Bhosle;Kishore Kumar;S. D. Burman,1958-01-01,264706,47,False,id6igetvjdgwz1r2624sec80n,2025-01-27T06:52:57Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.688,0.637,10.0,-6.248,1.0,0.0615,0.873,0.0,0.175,0.758,129.942,4.0
spotify:track:6kXGGT1zngi3GsxgCbxclU,O Haseena Zulfonwale Jane Jahan,Teesri Manzil,Asha Bhosle;Mohammed Rafi;R. D. Burman,1966-01-01,415236,55,False,id6igetvjdgwz1r2624sec80n,2025-02-13T06:42:05Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.387,0.649,0.0,-5.197,1.0,0.0571,0.681,5.57e-06,0.3,0.779,92.682,4.0
spotify:track:0QdkxzOZ5x8SCCdPMGtziq,Rahen Na Rahen,Remembering Lata Didi - Hindi,Lata Mangeshkar,2022-02-07,265773,46,False,id6igetvjdgwz1r2624sec80n,2025-02-13T07:35:14Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.39,0.459,7.0,-9.937,1.0,0.0337,0.976,0.00567,0.456,0.636,127.016,4.0
spotify:track:371hYae8Cwdgr6DX3mL2IO,Ye Samaa Samaa Hai Pyar Ka,Lata Surili Phuljhadi,Lata Mangeshkar,2021-10-26,286296,51,False,id6igetvjdgwz1r2624sec80n,2025-02-13T07:43:40Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.425,0.449,5.0,-8.754,1.0,0.0655,0.988,0.0684,0.0997,0.395,126.553,4.0
spotify:track:3oATXYDFpIU4JE4UA1MHNL,Aaj Phir Jeene Ki Tamanna Hai,Remembering Lata Didi - Hindi,Lata Mangeshkar,2022-02-07,238266,47,False,id6igetvjdgwz1r2624sec80n,2025-02-13T07:43:49Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.432,0.497,9.0,-10.732,0.0,0.0345,0.983,0.907,0.101,0.783,97.491,4.0
spotify:track:7C5ni0UvBhAORIMKgcpbf9,Gun Guna Rahe Hai Bhanvare,Aradhana,Asha Bhosle;Mohammed Rafi;S. D. Burman,1969-09-27,233299,54,False,id6igetvjdgwz1r2624sec80n,2025-02-13T07:43:52Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.589,0.45,11.0,-7.484,1.0,0.0326,0.792,0.0,0.0852,0.642,103.859,4.0
spotify:track:2zdWSvk7ymOqlTA5j0fpJf,Ham Ne Tum Ko Dekha,Khel Khel Mein,Shailendra Singh;R. D. Burman,1975-03-20,265040,54,False,id6igetvjdgwz1r2624sec80n,2025-02-13T07:43:54Z,"marathi pop,ghazal,hindi pop,bollywood,bangla pop",Saregama,0.352,0.48,0.0,-11.996,0.0,0.0497,0.524,1.74e-05,0.642,0.791,99.499,4.0
spotify:track:0LViw54cdUYTHCxzaQB5K6,Jawani Jan-E-Man,Asha Natkhat Ladi,Asha Bhosle,2021-10-26,335958,49,False,id6igetvjdgwz1r2624sec80n,2025-02-13T07:44:05Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.752,0.472,7.0,-7.757,1.0,0.0945,0.624,1.27e-05,0.349,0.557,130.983,4.0
spotify:track:0IYpKZhCeoXB85BslBg3q5,Yeh Ladka Hai Allah,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),Jatin-Lalit;Udit Narayan;Alka Yagnik,2001-11-28,327226,64,False,nikitat07,2020-11-30T04:17:40Z,"bollywood,hindi pop,desi",Sony Music Entertainment India Pvt. Ltd.,0.645,0.908,11.0,-4.682,0.0,0.0997,0.421,1.6e-06,0.381,0.877,104.233,4.0
spotify:track:7Czm0vv2sYL5z4P51KY66e,Maahi Ve,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy;Sadhana Sargam;Sujata Bhattacharya;Udit Narayan;Sonu Nigam,2003-09-20,366853,61,False,nikitat07,2020-11-30T04:17:50Z,"bollywood,sufi,desi,hindi pop,tamil pop,kannada pop,sandalwood,marathi pop",Sony Music Entertainment India Pvt. Ltd.,0.815,0.833,7.0,-6.117,0.0,0.0769,0.0297,2e-05,0.33,0.563,99.989,4.0
spotify:track:6ECucSdJeJmSm3k1k3Vumv,Where's the Party Tonight,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy;Shaan;Vasundhara Das;Loy Mendonsa;Shankar Mahadevan,2006-06-08,378160,57,False,nikitat07,2020-11-30T04:17:52Z,"bollywood,sufi,desi,hindi pop,bangla pop,marathi pop,devotional,bhajan,tamil dance",Sony Music Entertainment India Pvt. Ltd.,0.764,0.863,2.0,-5.414,0.0,0.0416,0.00269,0.0,0.27,0.92,132.021,4.0
spotify:track:3hCUkos0NxuSFl73oOHJzb,It's the Time to Disco,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy;Vasundhara Das;KK;Shaan;Loy Mendonsa,2003-09-20,333093,59,False,nikitat07,2020-11-30T04:17:53Z,"bollywood,sufi,desi,hindi pop,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.902,0.772,6.0,-8.29,0.0,0.0383,0.0452,0.000129,0.12,0.808,131.992,4.0
spotify:track:0W1eHrIACKah9l0Q9v611q,Rock N Roll Soniye,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy;Shankar Mahadevan;Shaan;Mahalakshmi Iyer,2006-06-08,341840,54,False,nikitat07,2020-11-30T04:17:54Z,"bollywood,sufi,desi,hindi pop,marathi pop,devotional,bhajan,tamil dance,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.787,0.871,5.0,-6.193,0.0,0.142,0.109,0.0,0.0426,0.831,94.998,4.0
spotify:track:3rsx3pDYM3a08O0Yu3Tq6V,Pretty Woman,Kal Ho Naa Ho (Original Motion Picture Soundtrack),"Shankar-Ehsaan-Loy;Shankar Mahadevan;Ravi ""Rags"" Khote",2003-09-20,353880,60,False,nikitat07,2020-11-30T04:18:00Z,"bollywood,sufi,desi,hindi pop,marathi pop,devotional,bhajan,tamil dance",Sony Music Entertainment India Pvt. Ltd.,0.677,0.942,11.0,-6.105,0.0,0.16,0.124,0.0132,0.0819,0.598,173.991,4.0
spotify:track:2UKK9UEbKlykbmLVP1zWIQ,Haule Haule,Rab Ne Bana Di Jodi,Salim–Sulaiman;Sukhwinder Singh;Jaideep Sahni,2008-11-06,263967,68,False,nikitat07,2020-11-30T04:18:35Z,"bollywood,sufi,desi,hindi pop,qawwali",YRF Music,0.712,0.776,5.0,-7.424,0.0,0.213,0.541,2.17e-06,0.0896,0.96,89.934,4.0
spotify:track:21Af1fetSINZpmAS3si8DW,Jiya Re,Jab Tak Hai Jaan,A.R. Rahman;Neeti Mohan;Gulzar,2012-10-09,319216,59,False,nikitat07,2020-11-30T04:18:43Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,ghazal",YRF Music,0.712,0.718,11.0,-8.286,0.0,0.0444,0.049,2.02e-05,0.128,0.59,106.012,4.0
spotify:track:1CapGmE3jqZpEATdujksnX,Heer,Jab Tak Hai Jaan,A.R. Rahman;Harshdeep Kaur;Gulzar,2012-10-09,314174,59,False,nikitat07,2020-11-30T04:18:47Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,ghazal",YRF Music,0.33,0.572,4.0,-9.562,0.0,0.0548,0.242,1.8e-06,0.155,0.369,78.267,4.0
spotify:track:5DyYcwMw0f6z3FefXNLOHv,Ishq Hua,Aaja Nachle,Salim–Sulaiman;Sonu Nigam;Shreya Ghoshal;Jaideep Sahni,2007-10-18,263026,61,False,nikitat07,2020-11-30T04:18:49Z,"bollywood,sufi,desi,hindi pop,qawwali,kannada pop,sandalwood,marathi pop",YRF Music,0.405,0.745,2.0,-7.914,0.0,0.108,0.657,0.00552,0.117,0.751,87.452,4.0
spotify:track:2UtsLJy1O0OFkCgjJGPGfe,Tujhe Yaad Na Meri Aayee,Kuch Kuch Hota Hai (Original Motion Picture Soundtrack),Jatin-Lalit;Udit Narayan;Manpreet Akhtar,1998-08-19,424573,60,False,nikitat07,2020-11-30T04:19:32Z,"bollywood,hindi pop,desi",Sony Music Entertainment India Pvt. Ltd.,0.507,0.568,2.0,-10.229,1.0,0.0483,0.625,5.98e-05,0.069,0.781,154.883,4.0
spotify:track:5L9fLNHSj5SuGvJRljdWJb,Koi Mil Gaya,Kuch Kuch Hota Hai (Original Motion Picture Soundtrack),Jatin-Lalit;Kavita Krishnamurthy;Udit Narayan;Alka Yagnik,1998-08-19,437693,63,False,nikitat07,2020-11-30T04:20:12Z,"bollywood,hindi pop,desi,gujarati garba",Sony Music Entertainment India Pvt. Ltd.,0.7,0.687,2.0,-9.292,1.0,0.0504,0.503,1.2e-05,0.057,0.815,136.028,4.0
spotify:track:41Vl2OoM83VVe0eePpsgUf,Yeh Ladka Hai Deewana,Kuch Kuch Hota Hai (Original Motion Picture Soundtrack),Jatin-Lalit;Udit Narayan;Alka Yagnik,1998-08-19,397533,56,False,nikitat07,2020-11-30T04:20:36Z,"bollywood,hindi pop,desi",Sony Music Entertainment India Pvt. Ltd.,0.516,0.757,2.0,-9.404,1.0,0.0551,0.289,7.21e-06,0.367,0.711,124.061,4.0
spotify:track:3RTL7zAwEu9vi5F4M9zeX1,Ishq Shava,Jab Tak Hai Jaan,A.R. Rahman;Raghav;Shilpa Rao;Gulzar,2012-10-09,270315,60,False,nikitat07,2020-11-30T04:21:38Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,hindi indie,desi pop,ghazal",YRF Music,0.731,0.9,6.0,-7.66,0.0,0.0466,0.126,0.0256,0.0722,0.963,143.991,4.0
spotify:track:5wyzawAfi1y7Zgsx3jr7MD,Mere Khwabon Mein,Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),Lata Mangeshkar,2013-11-01,256440,42,False,nikitat07,2020-11-30T04:22:40Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.621,0.512,7.0,-11.074,0.0,0.0547,0.633,0.0,0.0803,0.925,114.803,4.0
spotify:track:4km0RUkMMFdx8iDuq36o2w,Janam Janam,Dilwale (Original Motion Picture Soundtrack),Pritam;Arijit Singh;Antara Mitra,2015-11-17,237896,72,False,nikitat07,2020-11-30T04:23:33Z,"bollywood,hindi pop,desi,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.301,0.581,11.0,-7.324,0.0,0.0422,0.602,0.0,0.0757,0.235,132.051,3.0
spotify:track:6871FKHumiy1Wfr6vF7Xxt,"Hawayein (From ""Jab Harry Met Sejal"")","Hawayein (From ""Jab Harry Met Sejal"")",Pritam;Arijit Singh,2017-07-26,289999,63,False,nikitat07,2020-11-30T04:23:49Z,"bollywood,hindi pop,desi,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.606,0.601,2.0,-5.576,1.0,0.0283,0.796,0.000511,0.127,0.453,125.961,4.0
spotify:track:5upmbnXemLfPvs3d2eyHml,Sajdaa,My Name Is Khan (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy;Rahat Fateh Ali Khan;Shankar Mahadevan;Richa Sharma,2010-01-05,365706,0,False,nikitat07,2020-11-30T04:24:00Z,"bollywood,sufi,desi,hindi pop,qawwali,ghazal,marathi pop,devotional,bhajan,tamil dance",Sony Music Entertainment India Pvt. Ltd.,0.468,0.737,8.0,-7.274,1.0,0.0765,0.726,0.00272,0.0655,0.572,79.448,4.0
spotify:track:5YO4nOP9W4fgQrV87mOtSB,"Butterfly (From ""Jab Harry Met Sejal"")","Butterfly (From ""Jab Harry Met Sejal"")",Pritam;Dev Negi;Sunidhi Chauhan;Aaman Trikha;Nooran Sisters,2017-07-13,237561,39,False,nikitat07,2020-11-30T04:25:11Z,"bollywood,hindi pop,desi,gujarati garba,sufi,qawwali",Sony Music Entertainment India Pvt. Ltd.,0.676,0.969,6.0,-3.607,1.0,0.104,0.0462,0.0,0.237,0.859,132.99,4.0
spotify:track:2C6l8EGcbfcLXu0mWfAadB,Chup Chup Ke,Bunty Aur Babli,Shankar-Ehsaan-Loy;Sonu Nigam;Mahalakshmi Iyer;Gulzar,2005-04-15,433920,49,False,nikitat07,2020-11-30T04:25:47Z,"bollywood,sufi,desi,hindi pop,kannada pop,sandalwood,marathi pop,ghazal",YRF Music,0.715,0.743,6.0,-7.491,0.0,0.0337,0.339,0.00217,0.0983,0.259,116.962,4.0
spotify:track:72HdutlIHBZJ7WT1xVAAZT,Kajra Re,Bunty Aur Babli,Shankar-Ehsaan-Loy;Alisha Chinai;Shankar Mahadevan;Javed Ali;Gulzar,2005-04-15,482586,65,False,nikitat07,2020-11-30T04:25:51Z,"bollywood,sufi,desi,hindi pop,marathi pop,devotional,bhajan,tamil dance,qawwali,desi pop,ghazal",YRF Music,0.484,0.898,0.0,-4.132,1.0,0.164,0.365,0.0,0.091,0.68,91.975,4.0
spotify:track:7AJtoJnHV80IMEHgQs6YvU,Nach Baliye,Bunty Aur Babli,Shankar-Ehsaan-Loy;Shankar Mahadevan;Sowmya Raoh;Loy Mendonsa;Gulzar,2005-04-15,362762,51,False,nikitat07,2020-11-30T04:25:58Z,"bollywood,sufi,desi,hindi pop,marathi pop,devotional,bhajan,tamil dance,kannada pop,ghazal",YRF Music,0.691,0.916,9.0,-5.313,1.0,0.117,0.029,0.0,0.121,0.394,133.889,4.0
spotify:track:0Kd2IhGYGYrOATgOOnDBzI,Kuch To Hua Hai,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy;Alka Yagnik;Shaan,2003-09-20,319560,57,False,nikitat07,2020-11-30T04:27:13Z,"bollywood,sufi,desi,hindi pop,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.674,0.661,7.0,-7.973,1.0,0.0618,0.128,2.03e-05,0.283,0.458,95.967,4.0
spotify:track:6f3C6rJo7zvmfr1h5SRvxg,Ladki Badi Anjani Hai,Kuch Kuch Hota Hai (Original Motion Picture Soundtrack),Jatin-Lalit;Kumar Sanu;Alka Yagnik,1998-08-19,381706,68,False,nikitat07,2020-11-30T04:27:16Z,"bollywood,hindi pop,desi",Sony Music Entertainment India Pvt. Ltd.,0.637,0.774,7.0,-9.327,1.0,0.056,0.522,0.0001,0.0901,0.731,121.108,4.0
spotify:track:5EqggGHTuqiUfruO2gMHhI,Dance Pe Chance,Rab Ne Bana Di Jodi,Salim–Sulaiman;Sunidhi Chauhan;Labh Janjua;Jaideep Sahni,2008-11-06,261015,61,False,nikitat07,2020-11-30T04:27:22Z,"bollywood,sufi,desi,hindi pop,qawwali,bhangra",YRF Music,0.884,0.893,5.0,-6.141,0.0,0.162,0.138,0.000922,0.0614,0.937,128.024,4.0
spotify:track:2Hs659VSIWrtetYzclXVP6,Le Gayi,Dil To Pagal Hai,Uttam Singh;Asha Bhosle;Anand Bakshi,1997-08-27,341812,60,False,nikitat07,2020-11-30T04:27:54Z,"bollywood,ghazal,marathi pop,bangla pop,hindi pop",YRF Music,0.831,0.737,5.0,-11.51,0.0,0.0497,0.185,0.000937,0.153,0.82,125.552,4.0
spotify:track:3pRF060IEOI5XSQAvONgSt,Chale Jaise Hawaien,Main Hoon Na,KK;Vasundhara Das,2004-02-27,324053,58,False,nikitat07,2020-11-30T04:27:59Z,"bollywood,hindi pop,desi",T-Series,0.75,0.861,1.0,-11.029,1.0,0.0613,0.0755,0.00586,0.202,0.744,117.593,4.0
spotify:track:4RtvAfvD8lgqqBnojwaDI8,Gori Gori Gori Gori,Main Hoon Na,Anu Malik;KK;Shreya Ghoshal;Sunidhi Chauhan,2004-02-27,268800,56,False,nikitat07,2020-11-30T04:28:09Z,"bollywood,hindi pop,desi,kannada pop,marathi pop",T-Series,0.787,0.866,6.0,-7.016,0.0,0.0436,0.0726,0.00292,0.284,0.68,101.009,4.0
